,,,GGBS ,,,,,,,Fly Ash,,,,,,,Silica Fume,,,,,,,Na(OH) content and composition,,Na2SiO3 content and composition,Aggregates Composition,,,Ratio,,,,Curing Conditions,,,Sample Dimensions,,,Compressive Strength,
Paper_ID,Title,Mix_ID,GGBS_kg_m3,GGBS_CaO_%,GGBS_SiO2_%,GGBS_Al2O3_%,GGBS_MgO_%,GGBS_Fe2O3_%,GGBS_SO3_%,FlyAsh_kg_m3,FA_CaO_%,FA_SiO2_%,FA_Al2O3_%,FA_MgO_%,FA_Fe2O3_%,FA_SO3_%,SF_kg_m3,SF_CaO_%,SF_SiO2_%,SF_Al2O3_%,SF_MgO_%,SF_Fe2O3_%,SF_SO3_%,Total NaOH (kg in 1m3 mix),Concentration (M) NaOH,Total Na2SiO3 (kg in 1m3 of mix),Coarse Aggregate (kg/m3),Fine Aggregates (kg/m3),Water (kg/m3),Activator_Binder_Ratio,Water_Binder_Ratio,Superplasticizer_%,SiO2 to Na2O (silicate modulus),Curing_Temperature,Relative Humidity,Condition,Length (mm),Breadth (mm),height (mm),CS 7 day (Mpa),CS 28 day (Mpa)
,,0.5FA20,1102,40.54,33.32,14.99,7.1,0.31,,215,2.36,61.83,20.39,0.7,5.38,,0,0,0,0,0,0,0,48.8,5,640,0,0,0,0.5,,0,0,,,,50,50,50,38.74,42.95
,,0.5FA40,826,40.54,33.32,14.99,7.1,0.31,,429,2.36,61.83,20.39,0.7,5.38,,0,0,0,0,0,0,0,48.8,5,640,0,0,0,0.5,,0,0,,,,50,50,50,33.58,37.12
,,0.5FA60,551,40.54,33.32,14.99,7.1,0.31,,643,2.36,61.83,20.39,0.7,5.38,,0,0,0,0,0,0,0,48.8,5,640,0,0,0,0.5,,0,0,,,,50,50,50,27.96,31.88
,,1FA0,1365,40.54,33.32,14.99,7.1,0.31,,0,2.36,61.83,20.39,0.7,5.38,,0,0,0,0,0,0,0,96.7,5,586,0,0,0,0.5,,0,0,,,,50,50,50,74.63,85.09
,,1FA20,1092,40.54,33.32,14.99,7.1,0.31,,213,2.36,61.83,20.39,0.7,5.38,,0,0,0,0,0,0,0,96.7,5,586,0,0,0,0.5,,0,0,,,,50,50,50,70.44,79.83
,,1FA40,819,40.54,33.32,14.99,7.1,0.31,,425,2.36,61.83,20.39,0.7,5.38,,0,0,0,0,0,0,0,96.7,5,586,0,0,0,0.5,,0,0,,,,50,50,50,64.92,72.18
,,1FA60,546,40.54,33.32,14.99,7.1,0.31,,638,2.36,61.83,20.39,0.7,5.38,,0,0,0,0,0,0,0,96.7,5,586,0,0,0,0.5,,0,0,,,,50,50,50,55.37,62.74
,,1.5FA0,1353,40.54,33.32,14.99,7.1,0.31,,0,2.36,61.83,20.39,0.7,5.38,,0,0,0,0,0,0,0,143.7,5,533,0,0,0,0.5,,0,0,,,,50,50,50,85.47,93.06
,,1.5FA20,1082,40.54,33.32,14.99,7.1,0.31,,211,2.36,61.83,20.39,0.7,5.38,,0,0,0,0,0,0,0,143.7,5,533,0,0,0,0.5,,0,0,,,,50,50,50,80.18,87.96
,,1.5FA40,812,40.54,33.32,14.99,7.1,0.31,,421,2.36,61.83,20.39,0.7,5.38,,0,0,0,0,0,0,0,143.7,5,533,0,0,0,0.5,,0,0,,,,50,50,50,72.64,79.5
,,1.5FA60,541,40.54,33.32,14.99,7.1,0.31,,632,2.36,61.83,20.39,0.7,5.38,,0,0,0,0,0,0,0,143.7,5,533,0,0,0,0.5,,0,0,,,,50,50,50,63.11,69.82
https://doi.org/10.1016/j.conbuildmat.2013.05.069,The mechanical properties of fly ash-based geopolymer concrete with alkaline activators,FASH6SS50,0,0,0,0,0,0,0,1600,2.9,55.3,25.8,0.8,5.5,0.3,0,0,0,0,0,0,0,400,6,400,0,2400,160,0.5,0.1,9.98,0,60,,Heat,50,50,50,9.9,25.9
,,FASH9SS50,0,0,0,0,0,0,0,1600,2.9,55.3,25.8,0.8,5.5,0.3,0,0,0,0,0,0,0,400,9,400,0,2400,160,0.5,0.1,8.01,0,60,,Heat,50,50,50,18.2,43.1
,,FASH12SS50,0,0,0,0,0,0,0,1600,2.9,55.3,25.8,0.8,5.5,0.3,0,0,0,0,0,0,0,400,12,400,0,2400,160,0.5,0.1,6.83,0,60,,Heat,50,50,50,20.5,44.8
,,FASH0SS100,0,0,0,0,0,0,0,1600,2.9,55.3,25.8,0.8,5.5,0.3,0,0,0,0,0,0,0,0,9,800,0,2400,160,0.5,0.1,14.5,0,60,,Heat,50,50,50,8.6,13.1
,,FASH25SS75,0,0,0,0,0,0,0,1600,2.9,55.3,25.8,0.8,5.5,0.3,0,0,0,0,0,0,0,200,9,600,0,2400,160,0.5,0.1,10.5,0,60,,Heat,50,50,50,14.6,32.3
,,FASH50SS50,0,0,0,0,0,0,0,1600,2.9,55.3,25.8,0.8,5.5,0.3,0,0,0,0,0,0,0,400,9,400,0,2400,160,0.5,0.1,8.01,0,60,,Heat,50,50,50,18.2,43.1
,,FASH75SS25,0,0,0,0,0,0,0,1600,2.9,55.3,25.8,0.8,5.5,0.3,0,0,0,0,0,0,0,600,9,200,0,2400,160,0.5,0.1,6.32,0,60,,Heat,50,50,50,17.6,22.8
,,FASH100SS0,0,0,0,0,0,0,0,1600,2.9,55.3,25.8,0.8,5.5,0.3,0,0,0,0,0,0,0,800,9,0,0,2400,160,0.5,0.1,5,0,60,,Heat,50,50,50,5.9,138
https://doi.org/10.1016/j.conbuildmat.2017.02.131,Design of geopolymer concrete with GGBFS at ambient curing condition using Taguchi method,TM1,400,40.7,32.4,14.96,5.99,0.83,2.74,,2.27,62.2,27.5,1.05,3.92,,,0.92,85.76,1.89,0.81,0.56,0.3,56,10,84,1208,650,48,0.35,0.12,5,1.5,25,,Ambient,150,150,150,40.89,46.75
,,TM2,400,40.7,32.4,14.96,5.99,0.83,2.74,,2.27,62.2,27.5,1.05,3.92,,,0.92,85.76,1.89,0.81,0.56,0.3,60,12,120,1182,636,48,0.45,0.12,5,2,25,,Ambient,150,150,150,38.47,38.98
,,TM3,400,40.7,32.4,14.96,5.99,0.83,2.74,,2.27,62.2,27.5,1.05,3.92,,,0.92,85.76,1.89,0.81,0.56,0.3,63,14,157,1156,622,48,0.55,0.12,5,2.5,25,,Ambient,150,150,150,36.94,42.55
,,TM4,450,40.7,32.4,14.96,5.99,0.83,2.74,,2.27,62.2,27.5,1.05,3.92,,,0.92,85.76,1.89,0.81,0.56,0.3,53,14,105,1161,625,54,0.35,0.12,5,2,25,,Ambient,150,150,150,56.05,61.15
,,TM5,450,40.7,32.4,14.96,5.99,0.83,2.74,,2.27,62.2,27.5,1.05,3.92,,,0.92,85.76,1.89,0.81,0.56,0.3,58,10,145,1132,609,54,0.45,0.12,5,2.5,25,,Ambient,150,150,150,41.4,42.24
,,TM6,450,40.7,32.4,14.96,5.99,0.83,2.74,,2.27,62.2,27.5,1.05,3.92,,,0.92,85.76,1.89,0.81,0.56,0.3,99,12,149,1102,594,54,0.55,0.12,5,1.5,25,,Ambient,150,150,150,35.03,37.32
,,TM7,500,40.7,32.4,14.96,5.99,0.83,2.74,,2.27,62.2,27.5,1.05,3.92,,,0.92,85.76,1.89,0.81,0.56,0.3,50,12,125,1115,600,60,0.35,0.12,5,2.5,25,,Ambient,150,150,150,52.23,59.5
,,TM8,500,40.7,32.4,14.96,5.99,0.83,2.74,,2.27,62.2,27.5,1.05,3.92,,,0.92,85.76,1.89,0.81,0.56,0.3,90,14,135,1082,583,60,0.45,0.12,5,1.5,25,,Ambient,150,150,150,40.13,42.93
,,TM9,500,40.7,32.4,14.96,5.99,0.83,2.74,,2.27,62.2,27.5,1.05,3.92,,,0.92,85.76,1.89,0.81,0.56,0.3,92,10,183,1050,565,60,0.55,0.12,5,2,25,60,Ambient,150,150,150,32.61,34.4
https://doi.org/10.1016/j.jobe.2022.105551,Mix design development of fly ash-GGBS based recycled aggregate geopolymer concrete,AAC/B0.8,75,40.15,35.32,15.63,6.54,1.56,,175,3.25,50.13,27.28,1.52,9.28,,0,0,0,0,0,0,0,80,16,120,1088,806,116.39,0.8,,0,1.5,27,60,Ambient,100,100,100,28.64,32.48
,,AAC/B0.7,85,40.15,35.32,15.63,6.54,1.56,,200,3.25,50.13,27.28,1.52,9.28,,0,0,0,0,0,0,0,80,16,120,1070,793,116.39,0.7,,0.5,1.5,27,60,Ambient,100,100,100,31.52,36.27
,,AAC/B0.6,100,40.15,35.32,15.63,6.54,1.56,,233,3.25,50.13,27.28,1.52,9.28,,0,0,0,0,0,0,0,80,16,120,1046,776,116.39,0.6,,1.3,1.5,27,60,Ambient,100,100,100,34.88,40.63
,,AAC/B0.5,120,40.15,35.32,15.63,6.54,1.56,,280,3.25,50.13,27.28,1.52,9.28,,0,0,0,0,0,0,0,80,16,120,1013,751,116.39,0.5,,1.6,1.5,27,60,Ambient,100,100,100,38.97,44.76
,,AAC/B0.4,150,40.15,35.32,15.63,6.54,1.56,,350,3.25,50.13,27.28,1.52,9.28,,0,0,0,0,0,0,0,80,16,120,963,714,116.39,0.4,,1.9,1.5,27,60,Ambient,100,100,100,47.35,54.18
,,AAC/B0.3,200,40.15,35.32,15.63,6.54,1.56,,466,3.25,50.13,27.28,1.52,9.28,,0,0,0,0,0,0,0,80,16,120,880,752,116.39,0.3,,2.1,1.5,27,60,Ambient,100,100,100,52.61,59.84
