GGBS_kg_m3,GGBS_CaO_%,GGBS_SiO2_%,GGBS_Al2O3_%,FlyAsh_kg_m3,FA_CaO_%,FA_SiO2_%,FA_Al2O3_%,SF_CaO_%,SF_SiO2_%,SF_Al2O3_%,Total NaOH (kg in 1m3 mix),Concentration (M) NaOH,Total Na2SiO3 (kg in 1m3 of mix),Coarse Aggregate (kg/m3),Fine Aggregates (kg/m3),Activator_Binder_Ratio,Water_Binder_Ratio,Superplasticizer_%,Relative Humidity,CS 7 day (Mpa),CS 28 day (Mpa),Total_Binders,Total_SiO2,Total_CaO,Total_Al2O3,SiO2 / Al2O3,CaO / Al2O3,CaO / SiO2
0.0,47.75,27.17,8.6,650.0,15.48,48.43,17.15,0.0,0.0,0.0,232.1,12.0,92.9,0.0,1040.0,0.5,0.3,0.64,60.0,34.0,29.0,650.0,48.43,15.48,17.15,2.823906705539359,2.823906705539359,0.3196365888911832
650.0,47.75,27.17,8.6,0.0,15.48,48.43,17.15,0.0,0.0,0.0,232.1,12.0,92.9,0.0,1040.0,0.5,0.3,0.64,60.0,34.0,40.0,650.0,27.17,47.75,8.6,3.159302325581396,3.159302325581396,1.7574530732425468
325.0,47.75,27.17,8.6,325.0,15.48,48.43,17.15,0.0,0.0,0.0,232.1,12.0,92.9,0.0,1040.0,0.5,0.3,0.64,60.0,34.0,45.0,650.0,37.8,31.615,12.875,2.935922330097087,2.935922330097087,0.8363756613756614
0.0,47.75,27.17,8.6,637.0,15.48,48.43,17.15,0.0,0.0,0.0,232.1,12.0,92.9,0.0,1040.0,0.5,0.3,0.64,60.0,34.0,48.0,637.0,48.43,15.48,17.15,2.823906705539359,2.823906705539359,0.3196365888911832
637.0,47.75,27.17,8.6,0.0,15.48,48.43,17.15,0.0,0.0,0.0,232.1,12.0,92.9,0.0,1040.0,0.5,0.3,0.64,60.0,34.0,50.32,637.0,27.17,47.75,8.6,3.159302325581396,3.159302325581396,1.7574530732425468
318.5,47.75,27.17,8.6,318.15,15.48,48.43,17.15,0.0,0.0,0.0,232.1,12.0,92.9,0.0,1040.0,0.5,0.3,0.64,60.0,34.0,61.91,636.65,37.794156129741616,31.62387025838373,12.872649807586585,2.936004373199632,2.936004373199632,0.8367396840353776
0.0,56.1,21.0,17.0,1176.6,2.6,46.0,33.0,0.0,0.0,0.0,54.1,14.0,196.1,0.0,0.0,0.5,0.28,0.0,65.0,34.0,3.0,1176.6,46.0,2.6,33.0,1.393939393939394,1.393939393939394,0.05652173913043478
362.7,56.1,21.0,17.0,846.2,2.6,46.0,33.0,0.0,0.0,0.0,55.6,14.0,201.5,0.0,0.0,0.5,0.28,0.0,65.0,34.0,38.0,1208.9,38.49937960129043,18.65132765323848,28.199602944825873,1.365245449612062,1.365245449612062,0.4844578755916711
615.6,56.1,21.0,17.0,615.6,2.6,46.0,33.0,0.0,0.0,0.0,56.6,14.0,205.2,0.0,0.0,0.5,0.28,0.0,65.0,34.8,32.8,1231.2,33.5,29.35,25.0,1.34,1.34,0.8761194029850746
878.1,56.1,21.0,17.0,376.3,2.6,46.0,33.0,0.0,0.0,0.0,57.7,14.0,209.1,0.0,0.0,0.5,0.28,0.0,65.0,34.0,58.0,1254.4,28.499601403061224,40.05085299744898,21.79974489795918,1.307336463635832,1.307336463635832,1.4053127421335443
1291.1,56.1,21.0,17.0,0.0,2.6,46.0,33.0,0.0,0.0,0.0,59.4,14.0,215.2,0.0,0.0,0.5,0.28,0.0,65.0,34.0,65.0,1291.1,21.0,56.099999999999994,17.0,1.2352941176470589,1.2352941176470589,2.6714285714285713
615.6,56.1,21.0,17.0,615.6,2.6,46.0,33.0,0.0,0.0,0.0,56.6,14.0,205.2,0.0,0.0,0.5,0.28,1.0,65.0,38.0,36.0,1231.2,33.5,29.35,25.0,1.34,1.34,0.8761194029850746
615.6,56.1,21.0,17.0,615.6,2.6,46.0,33.0,0.0,0.0,0.0,56.6,14.0,205.2,0.0,0.0,0.5,0.28,2.0,65.0,41.6,46.7,1231.2,33.5,29.35,25.0,1.34,1.34,0.8761194029850746
615.6,56.1,21.0,17.0,615.6,2.6,46.0,33.0,0.0,0.0,0.0,56.6,14.0,205.2,0.0,0.0,0.5,0.28,3.0,65.0,36.0,40.0,1231.2,33.5,29.35,25.0,1.34,1.34,0.8761194029850746
615.6,56.1,21.0,17.0,615.6,2.6,46.0,33.0,0.0,0.0,0.0,56.6,14.0,205.2,0.0,0.0,0.5,0.28,4.0,65.0,36.0,38.0,1231.2,33.5,29.35,25.0,1.34,1.34,0.8761194029850746
615.6,56.1,21.0,17.0,615.6,2.6,46.0,33.0,0.0,0.0,0.0,56.6,14.0,205.2,0.0,0.0,0.5,0.28,1.0,65.0,35.0,37.0,1231.2,33.5,29.35,25.0,1.34,1.34,0.8761194029850746
615.6,56.1,21.0,17.0,615.6,2.6,46.0,33.0,0.0,0.0,0.0,56.6,14.0,205.2,0.0,0.0,0.5,0.28,2.0,65.0,35.0,38.0,1231.2,33.5,29.35,25.0,1.34,1.34,0.8761194029850746
615.6,56.1,21.0,17.0,615.6,2.6,46.0,33.0,0.0,0.0,0.0,56.6,14.0,205.2,0.0,0.0,0.5,0.28,3.0,65.0,36.0,36.0,1231.2,33.5,29.35,25.0,1.34,1.34,0.8761194029850746
615.6,56.1,21.0,17.0,615.6,2.6,46.0,33.0,0.0,0.0,0.0,56.6,14.0,205.2,0.0,0.0,0.5,0.28,4.0,65.0,34.0,35.0,1231.2,33.5,29.35,25.0,1.34,1.34,0.8761194029850746
0.0,56.1,21.0,17.0,1176.6,2.6,46.0,33.0,0.0,0.0,0.0,54.1,14.0,196.1,0.0,0.0,0.5,0.28,4.0,65.0,33.0,3.0,1176.6,46.0,2.6,33.0,1.393939393939394,1.393939393939394,0.05652173913043478
362.7,56.1,21.0,17.0,846.2,2.6,46.0,33.0,0.0,0.0,0.0,55.6,14.0,201.5,0.0,0.0,0.5,0.28,4.0,65.0,34.0,35.0,1208.9,38.49937960129043,18.65132765323848,28.199602944825873,1.365245449612062,1.365245449612062,0.4844578755916711
878.1,56.1,21.0,17.0,376.3,2.6,46.0,33.0,0.0,0.0,0.0,57.7,14.0,209.1,0.0,0.0,0.5,0.28,4.0,65.0,34.0,55.0,1254.4,28.499601403061224,40.05085299744898,21.79974489795918,1.307336463635832,1.307336463635832,1.4053127421335443
1291.1,56.1,21.0,17.0,0.0,2.6,46.0,33.0,0.0,0.0,0.0,59.4,14.0,215.2,0.0,0.0,0.5,0.28,4.0,65.0,34.0,60.0,1291.1,21.0,56.099999999999994,17.0,1.2352941176470589,1.2352941176470589,2.6714285714285713
0.0,56.1,21.0,17.0,1176.6,2.6,46.0,33.0,0.0,0.0,0.0,54.1,14.0,196.1,0.0,0.0,0.5,0.28,4.0,65.0,34.0,3.0,1176.6,46.0,2.6,33.0,1.393939393939394,1.393939393939394,0.05652173913043478
362.7,56.1,21.0,17.0,846.2,2.6,46.0,33.0,0.0,0.0,0.0,55.6,14.0,201.5,0.0,0.0,0.5,0.28,4.0,65.0,34.0,35.0,1208.9,38.49937960129043,18.65132765323848,28.199602944825873,1.365245449612062,1.365245449612062,0.4844578755916711
878.1,56.1,21.0,17.0,376.3,2.6,46.0,33.0,0.0,0.0,0.0,57.7,14.0,209.1,0.0,0.0,0.5,0.28,4.0,65.0,34.0,55.0,1254.4,28.499601403061224,40.05085299744898,21.79974489795918,1.307336463635832,1.307336463635832,1.4053127421335443
1291.1,56.1,21.0,17.0,0.0,2.6,46.0,33.0,0.0,0.0,0.0,59.4,14.0,215.2,0.0,0.0,0.5,0.28,4.0,65.0,34.0,60.0,1291.1,21.0,56.099999999999994,17.0,1.2352941176470589,1.2352941176470589,2.6714285714285713
0.0,56.1,21.0,17.0,1176.6,2.6,46.0,33.0,0.0,0.0,0.0,54.1,14.0,196.1,0.0,0.0,0.5,0.28,1.0,65.0,34.0,3.0,1176.6,46.0,2.6,33.0,1.393939393939394,1.393939393939394,0.05652173913043478
0.0,56.1,21.0,17.0,1176.6,2.6,46.0,33.0,0.0,0.0,0.0,54.1,14.0,196.1,0.0,0.0,0.5,0.28,2.0,65.0,34.0,3.0,1176.6,46.0,2.6,33.0,1.393939393939394,1.393939393939394,0.05652173913043478
0.0,56.1,21.0,17.0,1176.6,2.6,46.0,33.0,0.0,0.0,0.0,54.1,14.0,196.1,0.0,0.0,0.5,0.28,3.0,65.0,34.0,35.0,1176.6,46.0,2.6,33.0,1.393939393939394,1.393939393939394,0.05652173913043478
362.7,56.1,21.0,17.0,846.2,2.6,46.0,33.0,0.0,0.0,0.0,55.6,14.0,201.5,0.0,0.0,0.5,0.28,1.0,65.0,34.0,36.0,1208.9,38.49937960129043,18.65132765323848,28.199602944825873,1.365245449612062,1.365245449612062,0.4844578755916711
362.7,56.1,21.0,17.0,846.2,2.6,46.0,33.0,0.0,0.0,0.0,55.6,14.0,201.5,0.0,0.0,0.5,0.28,2.0,65.0,34.0,36.0,1208.9,38.49937960129043,18.65132765323848,28.199602944825873,1.365245449612062,1.365245449612062,0.4844578755916711
362.7,56.1,21.0,17.0,846.2,2.6,46.0,33.0,0.0,0.0,0.0,55.6,14.0,201.5,0.0,0.0,0.5,0.28,3.0,65.0,34.0,55.0,1208.9,38.49937960129043,18.65132765323848,28.199602944825873,1.365245449612062,1.365245449612062,0.4844578755916711
878.1,56.1,21.0,17.0,376.3,2.6,46.0,33.0,0.0,0.0,0.0,57.7,14.0,209.1,0.0,0.0,0.5,0.28,1.0,65.0,34.0,55.0,1254.4,28.499601403061224,40.05085299744898,21.79974489795918,1.307336463635832,1.307336463635832,1.4053127421335443
878.1,56.1,21.0,17.0,376.3,2.6,46.0,33.0,0.0,0.0,0.0,57.7,14.0,209.1,0.0,0.0,0.5,0.28,2.0,65.0,34.0,55.0,1254.4,28.499601403061224,40.05085299744898,21.79974489795918,1.307336463635832,1.307336463635832,1.4053127421335443
878.1,56.1,21.0,17.0,376.3,2.6,46.0,33.0,0.0,0.0,0.0,57.7,14.0,209.1,0.0,0.0,0.5,0.28,3.0,65.0,34.0,60.0,1254.4,28.499601403061224,40.05085299744898,21.79974489795918,1.307336463635832,1.307336463635832,1.4053127421335443
1291.1,56.1,21.0,17.0,0.0,2.6,46.0,33.0,0.0,0.0,0.0,59.4,14.0,215.2,0.0,0.0,0.5,0.28,1.0,65.0,34.0,60.0,1291.1,21.0,56.099999999999994,17.0,1.2352941176470589,1.2352941176470589,2.6714285714285713
1291.1,56.1,21.0,17.0,0.0,2.6,46.0,33.0,0.0,0.0,0.0,59.4,14.0,215.2,0.0,0.0,0.5,0.28,2.0,65.0,34.0,60.0,1291.1,21.0,56.099999999999994,17.0,1.2352941176470589,1.2352941176470589,2.6714285714285713
1291.1,56.1,21.0,17.0,0.0,2.6,46.0,33.0,0.0,0.0,0.0,59.4,10.0,215.2,0.0,0.0,0.5,0.28,3.0,65.0,34.0,65.0,1291.1,21.0,56.099999999999994,17.0,1.2352941176470589,1.2352941176470589,2.6714285714285713
200.0,38.8,33.8,14.8,200.0,1.32,52.6,34.1,0.0,0.0,0.0,9.0,10.0,56.0,1074.0,716.0,0.45,0.36,3.0,90.0,25.0,31.7,400.0,43.2,20.06,24.45,1.766871165644172,1.766871165644172,0.4643518518518518
200.0,38.8,33.8,14.8,200.0,1.32,52.6,34.1,0.0,0.0,0.0,12.0,10.0,74.0,1068.0,712.0,0.45,0.33,4.0,90.0,35.0,49.3,400.0,43.2,20.06,24.45,1.766871165644172,1.766871165644172,0.4643518518518518
200.0,38.8,33.8,14.8,200.0,1.32,52.6,34.1,0.0,0.0,0.0,15.0,10.0,93.0,1062.0,708.0,0.45,0.305,5.0,90.0,45.0,58.2,400.0,43.2,20.06,24.45,1.766871165644172,1.766871165644172,0.4643518518518518
200.0,38.8,33.8,14.8,200.0,1.32,52.6,34.1,0.0,0.0,0.0,19.0,10.0,62.0,1068.0,712.0,0.45,0.35,5.0,90.0,32.0,44.4,400.0,43.2,20.06,24.45,1.766871165644172,1.766871165644172,0.4643518518518518
200.0,38.8,33.8,14.8,200.0,1.32,52.6,34.1,0.0,0.0,0.0,12.0,10.0,124.0,1056.0,704.0,0.45,0.26,5.0,90.0,46.0,65.0,400.0,43.2,20.06,24.45,1.766871165644172,1.766871165644172,0.4643518518518518
200.0,38.8,33.8,14.8,200.0,1.32,52.6,34.1,0.0,0.0,0.0,15.0,10.0,93.0,1074.0,716.0,0.4,0.255,5.0,90.0,48.0,65.7,400.0,43.2,20.06,24.45,1.766871165644172,1.766871165644172,0.4643518518518518
200.0,38.8,33.8,14.8,200.0,1.32,52.6,34.1,0.0,0.0,0.0,15.0,10.0,93.0,1050.0,700.0,0.5,0.355,5.0,90.0,34.0,42.3,400.0,43.2,20.06,24.45,1.766871165644172,1.766871165644172,0.4643518518518518
300.0,38.8,33.8,14.8,100.0,1.32,52.6,34.1,0.0,0.0,0.0,12.0,10.0,74.0,1068.0,712.0,0.45,0.33,4.0,90.0,40.0,52.1,400.0,38.5,29.43,19.625,1.9617834394904459,1.9617834394904459,0.7644155844155844
400.0,38.8,33.8,14.8,0.0,1.32,52.6,34.1,0.0,0.0,0.0,12.0,10.0,74.0,1068.0,712.0,0.45,0.33,4.0,90.0,48.0,63.1,400.0,33.8,38.8,14.8,2.2837837837837833,2.2837837837837833,1.1479289940828403
128.0,43.17,31.65,12.4,298.0,2.36,54.99,28.72,0.4,93.74,0.19,61.0,12.0,152.0,1108.0,596.0,0.5,0.0,0.0,65.0,20.7,36.6,426.0,47.97704225352113,14.622159624413145,23.816338028169014,2.014459242087335,2.014459242087335,0.3047740948086477
170.0,43.17,31.65,12.4,256.0,2.36,54.99,28.72,0.4,93.74,0.19,61.0,12.0,152.0,1108.0,596.0,0.5,0.0,0.0,65.0,24.5,39.2,426.0,45.67591549295775,18.64568075117371,22.207323943661972,2.056795118981176,2.056795118981176,0.40821690271426475
213.0,43.17,31.65,12.4,213.0,2.36,54.99,28.72,0.4,93.74,0.19,61.0,12.0,152.0,1108.0,596.0,0.5,0.0,0.0,65.0,26.0,41.8,426.0,43.32,22.765000000000004,20.56,2.1070038910505837,2.1070038910505837,0.5255078485687905
256.0,43.17,31.65,12.4,170.0,2.36,54.99,28.72,0.4,93.74,0.19,61.0,12.0,152.0,1108.0,596.0,0.5,0.0,0.0,65.0,24.7,38.2,426.0,40.96408450704226,26.884319248826294,18.912676056338025,2.165959189752756,2.165959189752756,0.6562900055585162
213.0,43.17,31.65,12.4,191.0,2.36,54.99,28.72,0.4,93.74,0.19,61.0,12.0,152.0,1108.0,596.0,0.5,0.0,0.0,65.0,27.1,43.2,426.0,45.321173708920185,22.663779342723007,19.08661971830986,2.374499747875389,2.374499747875389,0.5000704414295053
213.0,43.17,31.65,12.4,170.0,2.36,54.99,28.72,0.4,93.74,0.19,61.0,12.0,152.0,1108.0,596.0,0.5,0.0,0.0,65.0,30.1,49.2,426.0,47.231384976525824,22.56715962441315,17.680211267605635,2.6714265039957406,2.6714265039957406,0.47780008220443065
213.0,43.17,31.65,12.4,149.0,2.36,54.99,28.72,0.4,93.74,0.19,61.0,12.0,152.0,1108.0,596.0,0.5,0.0,0.0,65.0,33.3,52.2,426.0,49.141596244131456,22.470539906103287,16.27380281690141,3.0196750444275198,3.0196750444275198,0.4572610908785191
213.0,43.17,31.65,12.4,127.0,2.36,54.99,28.72,0.4,93.74,0.19,61.0,12.0,152.0,1108.0,596.0,0.5,0.0,0.0,65.0,28.7,47.5,426.0,51.14276995305164,22.36931924882629,14.800422535211268,3.455493911162287,3.455493911162287,0.43738966953414954
500.0,36.82,26.75,19.66,0.0,5.6,45.1,24.2,0.12,96.65,0.31,4.3,10.0,193.9,1104.0,621.0,0.4,0.13,4.0,65.0,67.55,73.19,500.0,26.75,36.82,19.66,1.3606307222787386,1.3606307222787386,1.3764485981308412
417.0,36.82,26.75,19.66,0.0,5.6,45.1,24.2,0.12,96.65,0.31,3.6,10.0,161.8,1085.0,724.0,0.4,0.2,3.3,65.0,59.64,65.5,417.0,26.75,36.82,19.66,1.3606307222787386,1.3606307222787386,1.3764485981308412
350.0,36.82,26.75,19.66,0.0,5.6,45.1,24.2,0.12,96.65,0.31,3.0,10.0,135.8,1050.0,825.0,0.4,0.28,2.8,65.0,53.61,55.89,350.0,26.75,36.82,19.66,1.3606307222787386,1.3606307222787386,1.3764485981308412
417.0,36.82,26.75,19.66,0.0,5.6,45.1,24.2,0.12,96.65,0.31,1.2,10.0,53.9,1085.0,724.0,0.4,0.34,3.3,65.0,46.8,49.85,417.0,26.75,36.82,19.66,1.3606307222787386,1.3606307222787386,1.3764485981308412
417.0,36.82,26.75,19.66,0.0,5.6,45.1,24.2,0.12,96.65,0.31,2.4,10.0,107.8,1085.0,724.0,0.4,0.274,3.3,65.0,55.25,62.51,417.0,26.75,36.82,19.66,1.3606307222787386,1.3606307222787386,1.3764485981308412
417.0,36.82,26.75,19.66,0.0,5.6,45.1,24.2,0.12,96.65,0.31,4.8,10.0,215.7,1085.0,724.0,0.4,0.12,3.3,65.0,70.24,75.89,417.0,26.75,36.82,19.66,1.3606307222787386,1.3606307222787386,1.3764485981308412
375.3,36.82,26.75,19.66,41.7,5.6,45.1,24.2,0.12,96.65,0.31,3.6,10.0,161.8,1085.0,724.0,0.4,0.2,3.3,65.0,64.73,67.81,417.0,28.585,33.698,20.114,1.4211494481455702,1.4211494481455702,1.178870036732552
333.6,36.82,26.75,19.66,83.4,5.6,45.1,24.2,0.12,96.65,0.31,3.6,10.0,161.8,1085.0,724.0,0.4,0.2,3.3,65.0,67.17,69.33,417.0,30.42,30.576,20.568000000000005,1.4789964994165692,1.4789964994165692,1.005128205128205
291.9,36.82,26.75,19.66,125.1,5.6,45.1,24.2,0.12,96.65,0.31,3.6,10.0,161.8,1085.0,724.0,0.4,0.2,3.3,65.0,58.11,66.86,417.0,32.254999999999995,27.453999999999997,21.022,1.5343449719341642,1.5343449719341642,0.8511548597116726
250.2,36.82,26.75,19.66,166.8,5.6,45.1,24.2,0.12,96.65,0.31,3.6,10.0,161.8,1085.0,724.0,0.4,0.2,3.3,65.0,47.62,60.39,417.0,34.09,24.331999999999997,21.476,1.5873533246414604,1.5873533246414604,0.7137577002053387
166.8,36.82,26.75,19.66,250.2,5.6,45.1,24.2,0.12,96.65,0.31,3.6,10.0,161.8,1085.0,724.0,0.4,0.2,3.3,65.0,43.72,56.15,417.0,37.760000000000005,18.088,22.384,1.6869192280200145,1.6869192280200145,0.4790254237288135
396.2,36.82,26.75,19.66,0.0,5.6,45.1,24.2,0.12,96.65,0.31,3.6,10.0,161.8,1085.0,724.0,0.4,0.2,3.3,65.0,63.92,67.53,417.0,30.236618705035973,34.9894004796163,18.694820143884893,1.6173794918763325,1.6173794918763325,1.1571862853100285
375.3,36.82,26.75,19.66,0.0,5.6,45.1,24.2,0.12,96.65,0.31,3.6,10.0,161.8,1085.0,724.0,0.4,0.2,3.3,65.0,66.1,71.39,417.0,33.74,33.150000000000006,17.724999999999998,1.9035260930888578,1.9035260930888578,0.9825133372851216
354.5,36.82,26.75,19.66,0.0,5.6,45.1,24.2,0.12,96.65,0.31,3.6,10.0,161.8,1085.0,724.0,0.4,0.2,3.3,65.0,59.49,62.42,417.0,37.226618705035975,31.31940047961631,16.75982014388489,2.2211824700647966,2.2211824700647966,0.8413173575546752
0.0,0.0,0.0,0.0,428.0,1.19,60.25,28.57,0.013,96.2,0.91,49.0,16.0,114.0,1170.0,630.0,0.4,0.1,0.0,65.0,26.0,33.1,428.0,60.25,1.19,28.570000000000004,2.108855442772138,2.108855442772138,0.01975103734439834
0.0,0.0,0.0,0.0,385.0,1.19,60.25,28.57,0.013,96.2,0.91,49.0,16.0,122.0,1170.0,630.0,0.4,0.1,0.0,65.0,30.0,35.5,428.0,63.861799065420556,1.07175,25.79107476635514,2.4761201168990934,2.4761201168990934,0.016782333346138437
0.0,0.0,0.0,0.0,342.0,1.19,60.25,28.57,0.013,96.2,0.91,49.0,16.0,122.0,1170.0,630.0,0.4,0.1,0.0,65.0,33.5,38.5,428.0,67.47359813084113,0.9534999999999999,23.012149532710282,2.9320858546887054,2.9320858546887054,0.014131453285639587
0.0,0.0,0.0,0.0,300.0,1.19,60.25,28.57,0.013,96.2,0.91,49.0,16.0,122.0,1170.0,630.0,0.4,0.1,0.0,65.0,28.5,34.0,428.0,71.00140186915887,0.838,20.29785046728972,3.4979763982190457,3.4979763982190457,0.011802583863685726
0.0,0.0,0.0,0.0,0.0,1.19,60.25,28.57,0.013,96.2,0.91,49.0,16.0,122.0,1170.0,630.0,0.4,0.1,0.0,65.0,8.0,10.5,428.0,96.2,0.013,0.91,105.71428571428571,105.71428571428571,0.00013513513513513514
0.0,0.0,0.0,0.0,428.0,1.19,60.25,28.57,0.013,96.2,0.91,57.0,16.0,114.0,1170.0,630.0,0.4,0.1,0.0,65.0,28.0,35.0,428.0,60.25,1.19,28.570000000000004,2.108855442772138,2.108855442772138,0.01975103734439834
0.0,0.0,0.0,0.0,428.0,1.19,60.25,28.57,0.013,96.2,0.91,43.0,16.0,128.0,1170.0,630.0,0.4,0.1,0.0,65.0,22.0,27.5,428.0,60.25,1.19,28.570000000000004,2.108855442772138,2.108855442772138,0.01975103734439834
0.0,0.0,0.0,0.0,428.0,1.19,60.25,28.57,0.013,96.2,0.91,57.0,16.0,114.0,1170.0,630.0,0.4,0.1,0.0,65.0,24.0,28.0,428.0,60.25,1.19,28.570000000000004,2.108855442772138,2.108855442772138,0.01975103734439834
0.0,0.0,0.0,0.0,428.0,1.19,60.25,28.57,0.013,96.2,0.91,49.0,16.0,122.0,1170.0,630.0,0.4,0.1,0.0,65.0,28.5,30.0,428.0,60.25,1.19,28.570000000000004,2.108855442772138,2.108855442772138,0.01975103734439834
0.0,0.0,0.0,0.0,428.0,1.19,60.25,28.57,0.013,96.2,0.91,43.0,16.0,128.0,1170.0,630.0,0.4,0.1,0.0,65.0,19.2,25.0,428.0,60.25,1.19,28.570000000000004,2.108855442772138,2.108855442772138,0.01975103734439834
0.0,0.0,0.0,0.0,342.0,1.19,60.25,28.57,0.013,96.2,0.91,49.0,16.0,122.0,1230.0,665.0,0.4,0.1,0.0,65.0,20.0,25.5,342.0,60.25,1.19,28.57,2.1088554427721387,2.1088554427721387,0.01975103734439834
0.0,0.0,0.0,0.0,285.0,1.19,60.25,28.57,0.013,96.2,0.91,49.0,16.0,122.0,1276.0,690.0,0.4,0.1,0.0,65.0,22.7,28.5,285.0,60.25,1.19,28.57,2.1088554427721387,2.1088554427721387,0.01975103734439834
0.0,0.0,0.0,0.0,342.0,1.19,60.25,28.57,0.013,96.2,0.91,49.0,16.0,122.0,1202.0,650.0,0.4,0.05,0.0,65.0,28.0,35.0,428.0,67.47359813084113,0.9534999999999999,23.012149532710282,2.9320858546887054,2.9320858546887054,0.014131453285639587
0.0,0.0,0.0,0.0,342.0,1.19,60.25,28.57,0.013,96.2,0.91,49.0,16.0,122.0,1147.0,620.0,0.4,0.125,0.0,65.0,26.4,30.5,428.0,67.47359813084113,0.9534999999999999,23.012149532710282,2.9320858546887054,2.9320858546887054,0.014131453285639587
688.0,38.81,33.81,14.78,172.0,1.24,54.22,31.18,1.84,95.38,0.0,45.0,10.0,314.0,0.0,905.0,0.5,0.1,0.0,65.0,34.0,101.4,905.0,40.75051933701658,29.831337016574587,17.161988950276243,2.37446367405805,2.37446367405805,0.7320480205383953
688.0,38.81,33.81,14.78,172.0,1.24,54.22,31.18,1.84,95.38,0.0,45.0,10.0,314.0,0.0,905.0,0.5,0.1,0.0,65.0,34.0,108.5,905.0,40.75051933701658,29.831337016574587,17.161988950276243,2.37446367405805,2.37446367405805,0.7320480205383953
688.0,38.81,33.81,14.78,172.0,1.24,54.22,31.18,1.84,95.38,0.0,45.0,10.0,314.0,0.0,905.0,0.5,0.1,0.0,65.0,34.0,127.5,905.0,40.75051933701658,29.831337016574587,17.161988950276243,2.37446367405805,2.37446367405805,0.7320480205383953
688.0,38.81,33.81,14.78,172.0,1.24,54.22,31.18,1.84,95.38,0.0,45.0,10.0,314.0,0.0,905.0,0.5,0.1,0.0,65.0,34.0,154.9,905.0,40.75051933701658,29.831337016574587,17.161988950276243,2.37446367405805,2.37446367405805,0.7320480205383953
652.0,38.81,33.81,14.78,163.0,1.24,54.22,31.18,1.84,95.38,0.0,45.0,10.0,314.0,0.0,905.0,0.5,0.1,0.0,65.0,34.0,104.0,905.0,43.60903867403315,28.36667403314917,16.263977900552486,2.6813267295789767,2.6813267295789767,0.6504769400028074
580.0,38.81,33.81,14.78,145.0,1.24,54.22,31.18,1.84,95.38,0.0,45.0,10.0,314.0,0.0,905.0,0.5,0.1,0.0,65.0,34.0,138.0,905.0,49.326077348066306,25.437348066298345,14.467955801104972,3.409332875090694,3.409332875090694,0.515697769494244
508.0,38.81,33.81,14.78,127.0,1.24,54.22,31.18,1.84,95.38,0.0,45.0,10.0,314.0,0.0,905.0,0.5,0.1,0.0,65.0,34.0,151.0,905.0,55.04311602209945,22.508022099447512,12.671933701657458,4.343702967361638,4.343702967361638,0.4089162047150581
200.0,38.45,34.28,20.68,160.0,1.23,58.7,29.4,0.35,93.57,0.87,72.0,12.0,108.0,1152.0,768.0,0.45,0.3,1.4,60.0,48.0,52.8,400.0,49.977,19.752000000000002,22.186999999999998,2.2525352684004147,2.2525352684004147,0.39522180202893337
200.0,38.45,34.28,20.68,160.0,1.23,58.7,29.4,0.35,93.57,0.87,60.0,12.0,120.0,1152.0,768.0,0.45,0.3,1.4,60.0,55.0,60.5,400.0,49.977,19.752000000000002,22.186999999999998,2.2525352684004147,2.2525352684004147,0.39522180202893337
200.0,38.45,34.28,20.68,160.0,1.23,58.7,29.4,0.35,93.57,0.87,51.4,12.0,128.6,1152.0,768.0,0.45,0.3,1.4,60.0,68.0,74.12,400.0,49.977,19.752000000000002,22.186999999999998,2.2525352684004147,2.2525352684004147,0.39522180202893337
250.0,38.45,34.28,20.68,200.0,1.23,58.7,29.4,0.35,93.57,0.87,75.0,12.0,150.0,1065.0,710.0,0.45,0.3,1.7,60.0,63.0,66.0,500.0,49.977,19.752,22.187,2.2525352684004143,2.2525352684004143,0.3952218020289333
250.0,38.45,34.28,20.68,200.0,1.23,58.7,29.4,0.35,93.57,0.87,64.3,12.0,160.7,1065.0,710.0,0.45,0.3,1.7,60.0,70.0,70.4,500.0,49.977,19.752,22.187,2.2525352684004143,2.2525352684004143,0.3952218020289333
300.0,38.45,34.28,20.68,240.0,1.23,58.7,29.4,0.35,93.57,0.87,77.1,12.0,192.9,978.0,652.0,0.45,0.3,2.0,60.0,72.0,68.9,600.0,49.977000000000004,19.752000000000002,22.187,2.2525352684004147,2.2525352684004147,0.3952218020289333
200.0,38.45,34.28,20.68,140.0,1.23,58.7,29.4,0.35,93.57,0.87,51.4,12.0,128.6,1152.0,768.0,0.45,0.3,1.4,60.0,60.0,66.7,400.0,51.7205,19.708000000000002,20.7605,2.491293562293779,2.491293562293779,0.38104813371873825
250.0,38.45,34.28,20.68,175.0,1.23,58.7,29.4,0.35,93.57,0.87,64.3,12.0,160.7,1065.0,710.0,0.45,0.3,1.7,60.0,66.0,69.0,500.0,51.7205,19.708,20.7605,2.491293562293779,2.491293562293779,0.3810481337187382
200.0,38.45,34.28,20.68,120.0,1.23,58.7,29.4,0.35,93.57,0.87,51.4,12.0,128.6,1152.0,768.0,0.45,0.3,1.4,60.0,54.0,58.7,400.0,53.464,19.664,19.334,2.7652839557256645,2.7652839557256645,0.36779889271285354
